hour_beginning	pedestrians	to_manhattan	to_brooklyn	weather_summary	temperature	precipitation	events
12/29/2017 8:00	142	68	74	partly-cloudy-day	12	0	
12/29/2017 9:00	442	260	182	partly-cloudy-day	14	0	
12/29/2017 10:00	1020	622	398	clear-day	15	0.0015	
12/29/2017 11:00	1838	939	899	clear-day	17	0.0005	
12/29/2017 12:00	2144	1171	973	clear-day	19	0.0007	
12/29/2017 13:00	2428	1100	1328	clear-day	20	0.0007	
12/29/2017 14:00	2305	1254	1051	partly-cloudy-day	21	0	
12/29/2017 15:00	2424	1331	1093	clear-day	21	0	
12/29/2017 16:00	2366	1166	1200	clear-day	21	0	
12/29/2017 17:00	1215	482	733	clear-night	20	0.0025	
12/29/2017 18:00	564	247	317	clear-night	19	0.0015	
12/29/2017 19:00	247	111	136	clear-night	18	0	
12/29/2017 20:00	200	95	105	clear-night	18	0	
12/29/2017 21:00	119	58	61	clear-night	17	0.0014	
12/29/2017 22:00	56	27	29	clear-night	16	0	
12/29/2017 23:00	126	110	16	clear-night	16	0	
12/30/2017 0:00	16	6	10	clear-night	16	0	
12/30/2017 1:00	6	2	4	clear-night	16	0	
12/30/2017 2:00	4	0	4	clear-night	16	0	
12/30/2017 3:00	0	0	0	clear-night	16	0	
12/30/2017 4:00	0	0	0	partly-cloudy-night	16	0	
12/30/2017 5:00	2	1	1	partly-cloudy-night	16	0	
12/30/2017 6:00	11	8	3	partly-cloudy-night	17	0	
12/30/2017 7:00	78	38	40	cloudy	18	0	
12/30/2017 8:00	134	67	67	partly-cloudy-day	18	0	
12/30/2017 9:00	391	227	164	partly-cloudy-day	19	0	
12/30/2017 10:00	916	450	466	partly-cloudy-day	19	0.0005	
12/30/2017 11:00	1185	634	551	partly-cloudy-day	19	0.0004	
12/30/2017 12:00	1321	726	595	fog	19	0.0011	
12/30/2017 13:00	1577	822	755	partly-cloudy-day	20	0.0009	
12/30/2017 14:00	1816	1026	790	partly-cloudy-day	21	0.0008	
12/30/2017 15:00	2021	1126	895	partly-cloudy-day	22	0.0003	
12/30/2017 16:00	2164	1203	961	partly-cloudy-day	22	0	
12/30/2017 17:00	655	337	318	partly-cloudy-night	21	0	
12/30/2017 18:00	358	203	155	clear-night	20	0	
12/30/2017 19:00	204	128	76	clear-night	20	0	
12/30/2017 20:00	173	90	83	clear-night	20	0	
12/30/2017 21:00	126	48	78	clear-night	20	0	
12/30/2017 22:00	43	20	23	partly-cloudy-night	20	0.0001	
12/30/2017 23:00	57	30	27	partly-cloudy-night	20	0.0025	
12/31/2017 0:00	12	2	10	clear-night	19	0.0015	New Year's Eve
12/31/2017 1:00	12	4	8	clear-night	18	0	New Year's Eve
12/31/2017 2:00	4	3	1	partly-cloudy-night	18	0	New Year's Eve
12/31/2017 3:00	0	0	0	clear-night	18	0	New Year's Eve
12/31/2017 4:00	0	0	0	clear-night	17	0	New Year's Eve
12/31/2017 5:00	2	1	1	clear-night	16	0	New Year's Eve
12/31/2017 6:00	7	5	2	clear-night	16	0	New Year's Eve
12/31/2017 7:00	46	28	18	clear-night	14	0	New Year's Eve
12/31/2017 8:00	103	67	36	clear-day	13	0	New Year's Eve
12/31/2017 9:00	401	288	113	clear-day	13	0	New Year's Eve
12/31/2017 10:00	988	536	452	clear-day	14	0	New Year's Eve
12/31/2017 11:00	1493	825	668	clear-day	15	0	New Year's Eve
12/31/2017 12:00	1964	890	1074	clear-day	15	0	New Year's Eve
12/31/2017 13:00	1924	911	1013	clear-day	15	0	New Year's Eve
12/31/2017 14:00	1826	900	926	clear-day	15	0	New Year's Eve
12/31/2017 15:00	1724	915	809	partly-cloudy-day	14	0	New Year's Eve
12/31/2017 16:00	1589	741	848	clear-day	14	0	New Year's Eve
12/31/2017 17:00	831	354	477	clear-night	13	0	New Year's Eve
12/31/2017 18:00	334	169	165	clear-night	12	0	New Year's Eve
12/31/2017 19:00	241	116	125	clear-night	11	0	New Year's Eve
12/31/2017 20:00	184	94	90	clear-night	11	0	New Year's Eve
12/31/2017 21:00	172	94	78	clear-night	10	0	New Year's Eve
12/31/2017 22:00	404	301	103	clear-night	9	0	New Year's Eve
12/31/2017 23:00	1402	1375	27	clear-night	9	0	New Year's Eve
1/1/2018 0:00	1328	163	1165	clear-night	9	0	New Year's Day
1/1/2018 1:00	29	9	20	clear-night	8	0	New Year's Day
1/1/2018 2:00	16	7	9	clear-night	8	0	New Year's Day
1/1/2018 3:00	4	1	3	clear-night	7	0	New Year's Day
1/1/2018 4:00	5	0	5	clear-night	7	0	New Year's Day
1/1/2018 5:00	2	1	1	clear-night	7	0	New Year's Day
1/1/2018 6:00	14	13	1	clear-night	6	0	New Year's Day
1/1/2018 7:00	87	35	52	clear-night	6	0	New Year's Day
1/1/2018 8:00	58	28	30	clear-day	6	0	New Year's Day
1/1/2018 9:00	174	107	67	clear-day	8	0	New Year's Day
1/1/2018 10:00	484	317	167	clear-day	11	0	New Year's Day
1/1/2018 11:00	1046	618	428	clear-day	12	0	New Year's Day
1/1/2018 12:00	1504	880	624	clear-day	15	0	New Year's Day
1/1/2018 13:00	1900	1033	867	clear-day	16	0	New Year's Day
1/1/2018 14:00	2066	1125	941	clear-day	17	0	New Year's Day
1/1/2018 15:00	2325	1386	939	clear-day	18	0	New Year's Day
1/1/2018 16:00	2629	1527	1102	clear-day	18	0	New Year's Day
1/1/2018 17:00	1428	661	767	clear-night	17	0	New Year's Day
1/1/2018 18:00	585	230	355	clear-night	17	0	New Year's Day
1/1/2018 19:00	336	146	190	clear-night	16	0	New Year's Day
1/1/2018 20:00	154	54	100	clear-night	15	0	New Year's Day
1/1/2018 21:00	118	47	71	clear-night	15	0	New Year's Day
1/1/2018 22:00	97	36	61	clear-night	15	0	New Year's Day
1/1/2018 23:00	56	18	38	clear-night	15	0	New Year's Day
1/2/2018 0:00	15	2	13	clear-night	14	0	
1/2/2018 1:00	2	0	2	clear-night	14	0	
1/2/2018 2:00	9	3	6	clear-night	14	0	
1/2/2018 3:00	0	0	0	clear-night	13	0	
1/2/2018 4:00	1	0	1	clear-night	13	0	
1/2/2018 5:00	1	0	1	clear-night	13	0	
1/2/2018 6:00	20	10	10	clear-night	12	0	
1/2/2018 7:00	86	42	44	clear-night	12	0	
1/2/2018 8:00	162	82	80	clear-day	12	0	
1/2/2018 9:00	403	243	160	clear-day	14	0	
1/2/2018 10:00	1004	626	378	clear-day	16	0	
1/2/2018 11:00	1593	783	810	clear-day	19	0	
1/2/2018 12:00	1750	836	914	clear-day	21	0	
1/2/2018 13:00	1969	947	1022	clear-day	23	0	
1/2/2018 14:00	2250	1076	1174	clear-day	25	0	
1/2/2018 15:00	2211	1050	1161	clear-day	25	0.0002	
1/2/2018 16:00	2294	1029	1265	clear-day	25	0	
1/2/2018 17:00	1207	473	734	clear-night	24	0	
1/2/2018 18:00	589	286	303	clear-night	23	0	
1/2/2018 19:00	270	143	127	clear-night	22	0	
1/2/2018 20:00	148	66	82	clear-night	20	0	
1/2/2018 21:00	120	56	64	clear-night	19	0	
1/2/2018 22:00	56	30	26	clear-night	18	0	
1/2/2018 23:00	28	13	15	clear-night	18	0	
1/3/2018 0:00	15	7	8	clear-night	17	0	
1/3/2018 1:00	10	5	5	clear-night	17	0	
1/3/2018 2:00	4	1	3	clear-night	16	0	
1/3/2018 3:00	8	4	4	clear-night	15	0	
1/3/2018 4:00	3	1	2	clear-night	15	0	
1/3/2018 5:00	2	1	1	clear-night	14	0	
1/3/2018 6:00	18	12	6	partly-cloudy-night	14	0.0001	
1/3/2018 7:00	111	56	55	clear-night	13	0	
1/3/2018 8:00	194	91	103	clear-day	14	0	
1/3/2018 9:00	278	160	118	snow	17	0.0054	
1/3/2018 10:00	793	451	342	clear-day	19	0.0035	
1/3/2018 11:00	1354	695	659	clear-day	22	0.0005	
1/3/2018 12:00	1734	798	936	clear-day	24	0	
1/3/2018 13:00	1995	958	1037	clear-day	26	0.0004	
1/3/2018 14:00	2160	1069	1091	clear-day	28	0.0018	
1/3/2018 15:00	2333	1136	1197	clear-day	28	0.0018	
1/3/2018 16:00	2160	982	1178	clear-day	28	0.0005	
1/3/2018 17:00	1338	551	787	clear-night	26	0.0013	
1/3/2018 18:00	661	340	321	partly-cloudy-night	25	0	
1/3/2018 19:00	390	233	157	clear-night	24	0	
1/3/2018 20:00	292	193	99	clear-night	25	0.0023	
1/3/2018 21:00	89	40	49	clear-night	26	0.0012	
1/3/2018 22:00	116	63	53	partly-cloudy-night	26	0.0001	
1/3/2018 23:00	105	63	42	partly-cloudy-night	26	0	
1/4/2018 0:00	41	38	3	partly-cloudy-night	26	0.0006	
1/4/2018 1:00	53	51	2	partly-cloudy-night	26	0	
1/4/2018 2:00	6	1	5	partly-cloudy-night	26	0	
1/4/2018 3:00	1	0	1	partly-cloudy-night	27	0	
1/4/2018 4:00	2	0	2	partly-cloudy-night	26	0.0001	
1/4/2018 5:00	8	3	5	partly-cloudy-night	26	0.0011	
1/4/2018 6:00	13	5	8	partly-cloudy-night	25	0.0019	
1/4/2018 7:00	34	12	22	fog	24	0.0038	
1/4/2018 8:00	51	15	36	snow	23	0.0105	
1/4/2018 9:00	48	20	28	snow	22	0.0076	
1/4/2018 10:00	79	42	37	snow	22	0.0088	
1/4/2018 11:00	71	36	35	snow	23	0.0191	
1/4/2018 12:00	126	63	63	snow	23	0.0075	
1/4/2018 13:00	116	59	57	snow	23	0.0122	
1/4/2018 14:00	141	80	61	snow	22	0.0126	
1/4/2018 15:00	199	123	76	snow	22	0.0053	
1/4/2018 16:00	258	155	103	snow	27	0.0114	
1/4/2018 17:00	163	92	71	partly-cloudy-night	24	0.0053	
1/4/2018 18:00	88	39	49	partly-cloudy-night	24	0.0025	
1/4/2018 19:00	34	20	14	partly-cloudy-night	24	0.0018	
1/4/2018 20:00	52	28	24	partly-cloudy-night	23	0.0001	
1/4/2018 21:00	23	11	12	partly-cloudy-night	22	0.0001	
1/4/2018 22:00	8	2	6	partly-cloudy-night	21	0.0003	
1/4/2018 23:00	8	5	3	wind	19	0.0001	
1/5/2018 0:00	8	3	5	partly-cloudy-night	18	0.0002	
1/5/2018 1:00	2	0	2	partly-cloudy-night	16	0.0005	
1/5/2018 2:00	0	0	0	clear-night	15	0.0002	
1/5/2018 3:00	0	0	0	clear-night	13	0.0004	
1/5/2018 4:00	3	1	2	clear-night	12	0.0001	
1/5/2018 5:00	4	2	2	clear-night	11	0	
1/5/2018 6:00	8	6	2	clear-night	10	0	
1/5/2018 7:00	26	10	16	clear-night	9	0	
1/5/2018 8:00	56	19	37	clear-day	9	0	
1/5/2018 9:00	124	67	57	clear-day	9	0	
1/5/2018 10:00	312	174	138	clear-day	11	0	
1/5/2018 11:00	664	304	360	clear-day	12	0	
1/5/2018 12:00	749	361	388	clear-day	13	0	
1/5/2018 13:00	735	337	398	clear-day	14	0.0016	
1/5/2018 14:00	679	350	329	clear-day	15	0.0008	
1/5/2018 15:00	684	341	343	clear-day	15	0.0003	
1/5/2018 16:00	754	352	402	clear-day	15	0.0005	
1/5/2018 17:00	376	150	226	clear-night	15	0	
1/5/2018 18:00	168	75	93	clear-night	14	0	
1/5/2018 19:00	87	46	41	clear-night	14	0.0007	
1/5/2018 20:00	41	19	22	clear-night	13	0	
1/5/2018 21:00	31	15	16	clear-night	11	0	
1/5/2018 22:00	14	7	7	clear-night	11	0.0005	
1/5/2018 23:00	14	7	7	clear-night	10	0.0003	
1/6/2018 0:00	5	2	3	clear-night	9	0.0003	
1/6/2018 1:00	0	0	0	clear-night	9	0	
1/6/2018 2:00	5	1	4	clear-night	9	0	
1/6/2018 3:00	1	0	1	clear-night	9	0	
1/6/2018 4:00	0	0	0	clear-night	8	0	
1/6/2018 5:00	4	1	3	clear-night	8	0	
1/6/2018 6:00	5	3	2	clear-night	8	0	
1/6/2018 7:00	34	21	13	clear-night	7	0	
1/6/2018 8:00	39	16	23	clear-day	7	0	
1/6/2018 9:00	141	97	44	clear-day	8	0	
1/6/2018 10:00	271	170	101	clear-day	9	0	
1/6/2018 11:00	609	348	261	clear-day	11	0.0009	
1/6/2018 12:00	611	313	298	clear-day	12	0	
1/6/2018 13:00	652	341	311	clear-day	12	0	
1/6/2018 14:00	617	302	315	clear-day	13	0	
1/6/2018 15:00	649	314	335	clear-day	13	0	
1/6/2018 16:00	651	342	309	clear-day	12	0	
1/6/2018 17:00	280	118	162	clear-night	11	0	
1/6/2018 18:00	139	60	79	clear-night	10	0	
1/6/2018 19:00	95	28	67	clear-night	9	0	
1/6/2018 20:00	37	23	14	clear-night	8	0	
1/6/2018 21:00	22	2	20	clear-night	8	0	
1/6/2018 22:00	13	1	12	clear-night	7	0	
1/6/2018 23:00	7	3	4	clear-night	6	0	
1/7/2018 0:00	5	3	2	clear-night	6	0	
1/7/2018 1:00	0	0	0	clear-night	6	0	
1/7/2018 2:00	0	0	0	clear-night	5	0	
1/7/2018 3:00	5	3	2	clear-night	5	0	
1/7/2018 4:00	1	0	1	clear-night	5	0	
1/7/2018 5:00	4	2	2	clear-night	4	0	
1/7/2018 6:00	7	3	4	clear-night	4	0	
1/7/2018 7:00	18	6	12	clear-night	4	0	
1/7/2018 8:00	42	20	22	clear-day	4	0	
1/7/2018 9:00	92	54	38	clear-day	6	0	
1/7/2018 10:00	263	173	90	clear-day	9	0	
1/7/2018 11:00	432	250	182	clear-day	11	0	
1/7/2018 12:00	601	331	270	clear-day	13	0.0001	
1/7/2018 13:00	695	328	367	clear-day	15	0	
1/7/2018 14:00	861	445	416	clear-day	17	0.0001	
1/7/2018 15:00	943	458	485	clear-day	18	0.0001	
1/7/2018 16:00	916	431	485	clear-day	17	0	
1/7/2018 17:00	508	213	295	clear-night	17	0	
1/7/2018 18:00	214	101	113	clear-night	16	0	
1/7/2018 19:00	119	60	59	clear-night	17	0	
1/7/2018 20:00	86	40	46	partly-cloudy-night	17	0	
1/7/2018 21:00	36	11	25	partly-cloudy-night	17	0	
1/7/2018 22:00	17	9	8	partly-cloudy-night	16	0	
1/7/2018 23:00	9	5	4	partly-cloudy-night	16	0	
1/8/2018 0:00	1	0	1	partly-cloudy-night	16	0	
1/8/2018 1:00	1	0	1	partly-cloudy-night	17	0	
1/8/2018 2:00	6	3	3	partly-cloudy-night	18	0	
1/8/2018 3:00	3	1	2	partly-cloudy-night	18	0	
1/8/2018 4:00	14	7	7	cloudy	18	0	
1/8/2018 5:00	4	2	2	partly-cloudy-night	18	0	
1/8/2018 6:00	27	12	15	clear-night	18	0	
1/8/2018 7:00	52	17	35	clear-night	18	0	
1/8/2018 8:00	117	39	78	clear-day	19	0.0028	
1/8/2018 9:00	154	56	98	clear-day	20	0	
1/8/2018 10:00	276	163	113	clear-day	22	0	
1/8/2018 11:00	502	268	234	clear-day	24	0	
1/8/2018 12:00	727	330	397	partly-cloudy-day	25	0	
1/8/2018 13:00	656	312	344	partly-cloudy-day	26	0	
1/8/2018 14:00	793	421	372	partly-cloudy-day	28	0	
1/8/2018 15:00	679	338	341	partly-cloudy-day	30	0.0002	
1/8/2018 16:00	577	261	316	partly-cloudy-day	30	0.0028	
1/8/2018 17:00	437	288	149	partly-cloudy-night	28	0.005	
1/8/2018 18:00	290	218	72	partly-cloudy-night	28	0.0057	
1/8/2018 19:00	192	146	46	cloudy	29	0.0029	
1/8/2018 20:00	83	32	51	cloudy	29	0	
1/8/2018 21:00	39	18	21	partly-cloudy-night	29	0	
1/8/2018 22:00	33	11	22	partly-cloudy-night	30	0	
1/8/2018 23:00	18	7	11	cloudy	30	0	
1/9/2018 0:00	11	2	9	cloudy	30	0	
1/9/2018 1:00	3	1	2	cloudy	29	0	
1/9/2018 2:00	3	0	3	partly-cloudy-night	29	0	
1/9/2018 3:00	0	0	0	clear-night	28	0	
1/9/2018 4:00	5	2	3	clear-night	28	0	
1/9/2018 5:00	5	3	2	partly-cloudy-night	29	0	
1/9/2018 6:00	18	8	10	clear-night	29	0	
1/9/2018 7:00	77	34	43	clear-night	29	0	
1/9/2018 8:00	174	47	127	clear-day	30	0	
1/9/2018 9:00	311	186	125	clear-day	32	0.0003	
1/9/2018 10:00	391	209	182	clear-day	37	0.0002	
1/9/2018 11:00	708	368	340	clear-day	40	0.0026	
1/9/2018 12:00	841	437	404	clear-day	42	0.0069	
1/9/2018 13:00	909	388	521	clear-day	43	0.0082	
1/9/2018 14:00	1109	513	596	clear-day	43	0.0079	
1/9/2018 15:00	1175	555	620	clear-day	43	0.0038	
1/9/2018 16:00	1218	573	645	clear-day	42	0.0019	
1/9/2018 17:00	517	202	315	clear-night	40	0.0008	
1/9/2018 18:00	229	139	90	clear-night	38	0.001	
1/9/2018 19:00	151	105	46	clear-night	37	0.0002	
1/9/2018 20:00	77	61	16	clear-night	36	0	
1/9/2018 21:00	44	19	25	clear-night	34	0	
1/9/2018 22:00	29	17	12	clear-night	33	0	
1/9/2018 23:00	14	2	12	clear-night	31	0	
1/10/2018 0:00	8	1	7	clear-night	30	0	
1/10/2018 1:00	4	2	2	clear-night	29	0	
1/10/2018 2:00	7	4	3	clear-night	28	0	
1/10/2018 3:00	3	2	1	clear-night	27	0	
1/10/2018 4:00	2	0	2	clear-night	26	0	
1/10/2018 5:00	9	4	5	clear-night	25	0	
1/10/2018 6:00	27	11	16	clear-night	24	0	
1/10/2018 7:00	115	58	57	clear-night	24	0	
1/10/2018 8:00	181	48	133	clear-day	25	0	
1/10/2018 9:00	260	145	115	clear-day	30	0	
1/10/2018 10:00	412	245	167	clear-day	33	0.0001	
1/10/2018 11:00	745	399	346	clear-day	36	0	
1/10/2018 12:00	872	404	468	clear-day	36	0.0003	
1/10/2018 13:00	885	400	485	clear-day	38	0.0013	
1/10/2018 14:00	828	383	445	clear-day	38	0	
1/10/2018 15:00	1005	470	535	clear-day	39	0.0099	
1/10/2018 16:00	971	444	527	rain	38	0.2259	
1/10/2018 17:00	456	207	249	partly-cloudy-night	36	0.0003	
1/10/2018 18:00	217	117	100	partly-cloudy-night	36	0	
1/10/2018 19:00	139	82	57	partly-cloudy-night	36	0	
1/10/2018 20:00	110	63	47	partly-cloudy-night	37	0	
1/10/2018 21:00	60	37	23	partly-cloudy-night	37	0	
1/10/2018 22:00	83	51	32	cloudy	37	0.0003	
1/10/2018 23:00	48	32	16	partly-cloudy-night	37	0.0003	
1/11/2018 0:00	12	7	5	partly-cloudy-night	36	0	
1/11/2018 1:00	7	4	3	partly-cloudy-night	37	0	
1/11/2018 2:00	4	2	2	partly-cloudy-night	37	0.0001	
1/11/2018 3:00	2	1	1	partly-cloudy-night	36	0	
1/11/2018 4:00	2	0	2	partly-cloudy-night	37	0	
1/11/2018 5:00	10	8	2	partly-cloudy-night	36	0	
1/11/2018 6:00	57	28	29	partly-cloudy-night	36	0	
1/11/2018 7:00	137	60	77	partly-cloudy-night	38	0	
1/11/2018 8:00	187	61	126	partly-cloudy-day	38	0	
1/11/2018 9:00	239	109	130	partly-cloudy-day	40	0.0008	
1/11/2018 10:00	446	256	190	partly-cloudy-day	41	0.0003	
1/11/2018 11:00	755	346	409	partly-cloudy-day	43	0.0005	
1/11/2018 12:00	869	454	415	partly-cloudy-day	46	0.0007	
1/11/2018 13:00	1030	455	575	cloudy	47	0.0004	
1/11/2018 14:00	1040	516	524	cloudy	47	0.0005	
1/11/2018 15:00	1219	595	624	partly-cloudy-day	47	0.0006	
1/11/2018 16:00	1080	511	569	partly-cloudy-day	46	0.0005	
1/11/2018 17:00	701	303	398	partly-cloudy-night	46	0.0003	
1/11/2018 18:00	328	202	126	clear-night	45	0.0002	
1/11/2018 19:00	240	167	73	clear-night	43	0.0002	
1/11/2018 20:00	148	92	56	clear-night	44	0.0002	
1/11/2018 21:00	102	73	29	clear-night	41	0.0002	
1/11/2018 22:00	76	40	36	clear-night	44	0.0002	
1/11/2018 23:00	56	37	19	partly-cloudy-night	43	0.0002	
1/12/2018 0:00	21	10	11	partly-cloudy-night	44	0.0002	
1/12/2018 1:00	5	3	2	partly-cloudy-night	44	0.0002	
1/12/2018 2:00	7	5	2	partly-cloudy-night	44	0.0002	
1/12/2018 3:00	6	2	4	partly-cloudy-night	43	0.0001	
1/12/2018 4:00	3	2	1	partly-cloudy-night	45	0	
1/12/2018 5:00	8	6	2	fog	46	0.0023	
1/12/2018 6:00	30	15	15	partly-cloudy-night	52	0.0053	
1/12/2018 7:00	76	27	49	partly-cloudy-night	53	0.0028	
1/12/2018 8:00	116	41	75	cloudy	55	0.0042	
1/12/2018 9:00	130	43	87	cloudy	56	0.024	
1/12/2018 10:00	217	111	106	cloudy	56	0.0151	
1/12/2018 11:00	308	187	121	cloudy	58	0.0218	
1/12/2018 12:00	463	228	235	rain	58	0.0711	
1/12/2018 13:00	399	206	193	rain	60	0.0907	
1/12/2018 14:00	280	116	164	rain	59	0.0721	
1/12/2018 15:00	193	130	63	rain	57	0.3584	
1/12/2018 16:00	353	228	125	rain	57	0.1472	
1/12/2018 17:00	223	137	86	partly-cloudy-night	58	0.0143	
1/12/2018 18:00	133	91	42	cloudy	57	0.0044	
1/12/2018 19:00	77	51	26	fog	57	0.0036	
1/12/2018 20:00	69	51	18	partly-cloudy-night	56	0.024	
1/12/2018 21:00	77	52	25	cloudy	55	0.0181	
1/12/2018 22:00	80	57	23	rain	55	0.0385	
1/12/2018 23:00	45	32	13	rain	56	0.033	
1/13/2018 0:00	43	30	13	cloudy	56	0.0188	
1/13/2018 1:00	16	13	3	partly-cloudy-night	56	0.0085	
1/13/2018 2:00	12	5	7	partly-cloudy-night	56	0.0051	
1/13/2018 3:00	8	5	3	cloudy	55	0.0208	
1/13/2018 4:00	2	1	1	rain	52	0.0494	
1/13/2018 5:00	6	4	2	cloudy	51	0.0161	
1/13/2018 6:00	14	6	8	partly-cloudy-night	52	0.0205	
1/13/2018 7:00	42	14	28	partly-cloudy-night	43	0.0026	
1/13/2018 8:00	130	78	52	partly-cloudy-day	35	0.0012	
1/13/2018 9:00	249	149	100	partly-cloudy-day	30	0.0002	
1/13/2018 10:00	687	406	281	partly-cloudy-day	29	0	
1/13/2018 11:00	1045	579	466	partly-cloudy-day	29	0.0001	
1/13/2018 12:00	1254	604	650	partly-cloudy-day	31	0	
1/13/2018 13:00	1433	620	813	clear-day	33	0	
1/13/2018 14:00	1455	739	716	clear-day	34	0.0001	
1/13/2018 15:00	1582	701	881	clear-day	33	0.0001	
1/13/2018 16:00	1674	763	911	clear-day	30	0	
1/13/2018 17:00	870	348	522	clear-night	28	0.0001	
1/13/2018 18:00	398	255	143	clear-night	26	0.0001	
1/13/2018 19:00	238	145	93	clear-night	24	0.0001	
1/13/2018 20:00	97	36	61	clear-night	23	0	
1/13/2018 21:00	50	23	27	clear-night	22	0	
1/13/2018 22:00	69	40	29	clear-night	21	0	
1/13/2018 23:00	46	39	7	clear-night	19	0	
1/14/2018 0:00	12	6	6	clear-night	18	0	
1/14/2018 1:00	4	2	2	clear-night	17	0	
1/14/2018 2:00	5	3	2	clear-night	17	0	
1/14/2018 3:00	0	0	0	clear-night	16	0	
1/14/2018 4:00	1	0	1	clear-night	16	0	
1/14/2018 5:00	2	1	1	clear-night	15	0	
1/14/2018 6:00	20	14	6	clear-night	15	0	
1/14/2018 7:00	44	24	20	clear-night	15	0	
1/14/2018 8:00	85	48	37	clear-day	15	0	
1/14/2018 9:00	286	172	114	clear-day	15	0	
1/14/2018 10:00	571	333	238	clear-day	18	0	
1/14/2018 11:00	726	385	341	clear-day	19	0	
1/14/2018 12:00	1052	553	499	clear-day	21	0	
1/14/2018 13:00	1005	467	538	clear-day	23	0	
1/14/2018 14:00	1111	531	580	clear-day	24	0	
1/14/2018 15:00	1162	557	605	clear-day	24	0	
1/14/2018 16:00	1214	606	608	clear-day	24	0	
1/14/2018 17:00	681	253	428	clear-night	22	0	
1/14/2018 18:00	284	182	102	clear-night	21	0	
1/14/2018 19:00	205	116	89	clear-night	20	0	
1/14/2018 20:00	120	86	34	clear-night	19	0	
1/14/2018 21:00	52	26	26	clear-night	18	0	
1/14/2018 22:00	28	9	19	clear-night	18	0	
1/14/2018 23:00	17	12	5	clear-night	17	0	
1/15/2018 0:00	8	4	4	clear-night	17	0	Martin Luther King Jr. Day
1/15/2018 1:00	1	0	1	clear-night	17	0	Martin Luther King Jr. Day
1/15/2018 2:00	3	2	1	clear-night	17	0	Martin Luther King Jr. Day
1/15/2018 3:00	2	0	2	clear-night	16	0	Martin Luther King Jr. Day
1/15/2018 4:00	4	1	3	partly-cloudy-night	17	0	Martin Luther King Jr. Day
1/15/2018 5:00	3	0	3	partly-cloudy-night	16	0	Martin Luther King Jr. Day
1/15/2018 6:00	10	8	2	partly-cloudy-night	18	0	Martin Luther King Jr. Day
1/15/2018 7:00	56	22	34	partly-cloudy-night	18	0	Martin Luther King Jr. Day
1/15/2018 8:00	65	29	36	clear-day	19	0	Martin Luther King Jr. Day
1/15/2018 9:00	192	104	88	clear-day	21	0	Martin Luther King Jr. Day
1/15/2018 10:00	447	248	199	clear-day	24	0	Martin Luther King Jr. Day
1/15/2018 11:00	674	340	334	partly-cloudy-day	26	0	Martin Luther King Jr. Day
1/15/2018 12:00	756	368	388	partly-cloudy-day	27	0	Martin Luther King Jr. Day
1/15/2018 13:00	939	447	492	partly-cloudy-day	28	0	Martin Luther King Jr. Day
1/15/2018 14:00	831	403	428	partly-cloudy-day	30	0	Martin Luther King Jr. Day
1/15/2018 15:00	889	448	441	partly-cloudy-day	30	0.0001	Martin Luther King Jr. Day
1/15/2018 16:00	955	407	548	clear-day	30	0	Martin Luther King Jr. Day
1/15/2018 17:00	510	204	306	clear-night	28	0	Martin Luther King Jr. Day
1/15/2018 18:00	261	121	140	clear-night	27	0	Martin Luther King Jr. Day
1/15/2018 19:00	149	65	84	clear-night	26	0	Martin Luther King Jr. Day
1/15/2018 20:00	90	43	47	clear-night	26	0	Martin Luther King Jr. Day
1/15/2018 21:00	43	21	22	clear-night	25	0	Martin Luther King Jr. Day
1/15/2018 22:00	14	8	6	clear-night	25	0	Martin Luther King Jr. Day
1/15/2018 23:00	14	10	4	clear-night	24	0	Martin Luther King Jr. Day
1/16/2018 0:00	10	7	3	partly-cloudy-night	24	0	
1/16/2018 1:00	7	4	3	partly-cloudy-night	24	0	
1/16/2018 2:00	3	1	2	partly-cloudy-night	24	0	
1/16/2018 3:00	10	6	4	partly-cloudy-night	25	0	
1/16/2018 4:00	3	0	3	partly-cloudy-night	25	0	
1/16/2018 5:00	9	3	6	cloudy	25	0	
1/16/2018 6:00	36	14	22	cloudy	26	0	
1/16/2018 7:00	81	39	42	cloudy	26	0	
1/16/2018 8:00	152	45	107	partly-cloudy-day	27	0	
1/16/2018 9:00	206	97	109	partly-cloudy-day	28	0	
1/16/2018 10:00	275	139	136	partly-cloudy-day	30	0	
1/16/2018 11:00	491	247	244	partly-cloudy-day	32	0.0006	
1/16/2018 12:00	527	251	276	partly-cloudy-day	33	0.0026	
1/16/2018 13:00	631	292	339	partly-cloudy-day	35	0	
1/16/2018 14:00	662	344	318	partly-cloudy-day	35	0	
1/16/2018 15:00	603	266	337	partly-cloudy-day	36	0.0001	
1/16/2018 16:00	609	322	287	partly-cloudy-day	36	0	
1/16/2018 17:00	497	304	193	partly-cloudy-night	35	0	
1/16/2018 18:00	325	244	81	partly-cloudy-night	34	0	
1/16/2018 19:00	217	169	48	partly-cloudy-night	33	0	
1/16/2018 20:00	99	56	43	partly-cloudy-night	33	0	
1/16/2018 21:00	61	32	29	partly-cloudy-night	33	0	
